time, WVHT, MWD, DPD
  UTC , m, deg, s
16-Jun-2023 13:00:00, 0.1, 34, 1.47
16-Jun-2023 13:10:00, 0.1, 115, 1.56
16-Jun-2023 13:20:00, 0.1, 157, 1.65
16-Jun-2023 13:30:00, 0.1, 175, 3.39
16-Jun-2023 13:40:00, 0.2, 314, 3.96
16-Jun-2023 13:50:00, 0.1, 350, 2.66
16-Jun-2023 14:00:00, 0.1, 334, 1.96
16-Jun-2023 14:10:00, 0.1, 123, 2.40
16-Jun-2023 14:20:00, 0.1, 81, 4.95
16-Jun-2023 14:30:00, 0.1, 190, 4.91
16-Jun-2023 14:40:00, 0.1, 174, 4.27
16-Jun-2023 14:50:00, 0.1, 209, 1.67
16-Jun-2023 15:00:00, 0.1, 209, 4.91
16-Jun-2023 15:10:00, 0.1, 303, 1.60
16-Jun-2023 15:20:00, 0.0, 334, 4.01
16-Jun-2023 15:30:00, 0.0, 71, 4.18
16-Jun-2023 15:40:00, 0.0, 21, 3.91
16-Jun-2023 15:50:00, 0.0, 26, 4.15
16-Jun-2023 16:00:00, 0.0, 20, 4.21
16-Jun-2023 16:10:00, 0.0, 18, 4.18
16-Jun-2023 16:20:00, 0.0, 26, 3.81
16-Jun-2023 16:30:00, 0.0, 31, 3.96
16-Jun-2023 16:40:00, 0.0, 57, 4.04
16-Jun-2023 16:50:00, 0.0, 79, 4.10
16-Jun-2023 17:00:00, 0.1, 60, 4.91
16-Jun-2023 17:10:00, 0.0, 76, 3.81
16-Jun-2023 17:20:00, 0.0, 83, 3.78
16-Jun-2023 17:30:00, 0.0, 87, 2.88
16-Jun-2023 17:40:00, 0.0, 85, 3.78
16-Jun-2023 17:50:00, 0.0, 99, 4.91
16-Jun-2023 18:00:00, 0.0, 106, 3.86
16-Jun-2023 18:10:00, 0.0, 101, 3.76
16-Jun-2023 18:20:00, 0.0, 92, 3.88
16-Jun-2023 18:30:00, 0.1, 84, 3.73
16-Jun-2023 18:40:00, 0.1, 94, 3.73
16-Jun-2023 18:50:00, 0.1, 115, 3.81
16-Jun-2023 19:00:00, 0.1, 96, 4.33
16-Jun-2023 19:10:00, 0.1, 80, 3.73
16-Jun-2023 19:20:00, 0.1, 80, 4.91
16-Jun-2023 19:30:00, 0.1, 78, 1.60
16-Jun-2023 19:40:00, 0.1, 68, 1.57
16-Jun-2023 19:50:00, 0.1, 65, 1.58
16-Jun-2023 20:00:00, 0.1, 60, 1.61
16-Jun-2023 20:10:00, 0.1, 56, 1.73
16-Jun-2023 20:20:00, 0.1, 72, 4.27
16-Jun-2023 20:30:00, 0.1, 63, 1.58
16-Jun-2023 20:40:00, 0.1, 63, 1.83
16-Jun-2023 20:50:00, 0.1, 65, 1.73
16-Jun-2023 21:00:00, 0.1, 64, 1.78
16-Jun-2023 21:10:00, 0.1, 69, 1.75
16-Jun-2023 21:20:00, 0.1, 75, 1.72
16-Jun-2023 21:30:00, 0.1, 86, 1.71
16-Jun-2023 21:40:00, 0.1, 93, 1.57
16-Jun-2023 21:50:00, 0.1, 89, 1.60
16-Jun-2023 22:00:00, 0.1, 99, 1.75
16-Jun-2023 22:10:00, 0.1, 96, 1.76
16-Jun-2023 22:20:00, 0.1, 98, 1.83
16-Jun-2023 22:30:00, 0.2, 88, 1.80
16-Jun-2023 22:40:00, 0.2, 92, 1.78
16-Jun-2023 22:50:00, 0.2, 86, 1.92
16-Jun-2023 23:00:00, 0.2, 86, 1.82
16-Jun-2023 23:10:00, 0.2, 79, 1.88
16-Jun-2023 23:20:00, 0.2, 64, 1.95
16-Jun-2023 23:30:00, 0.2, 54, 1.97
16-Jun-2023 23:40:00, 0.2, 55, 2.00
16-Jun-2023 23:50:00, 0.2, 45, 2.14
17-Jun-2023 00:00:00, 0.2, 40, 2.34
17-Jun-2023 00:10:00, 0.2, 46, 2.01
17-Jun-2023 00:20:00, 0.2, 46, 2.09
17-Jun-2023 00:30:00, 0.2, 41, 2.14
17-Jun-2023 00:40:00, 0.2, 40, 2.17
17-Jun-2023 00:50:00, 0.2, 45, 2.07
17-Jun-2023 01:00:00, 0.2, 48, 2.02
17-Jun-2023 01:10:00, 0.2, 50, 2.07
17-Jun-2023 01:20:00, 0.2, 59, 2.46
17-Jun-2023 01:30:00, 0.2, 58, 2.10
17-Jun-2023 01:40:00, 0.2, 49, 2.38
17-Jun-2023 01:50:00, 0.2, 52, 2.20
17-Jun-2023 02:00:00, 0.2, 59, 2.45
17-Jun-2023 02:10:00, 0.2, 54, 2.31
17-Jun-2023 02:20:00, 0.2, 55, 2.46
17-Jun-2023 02:30:00, 0.2, 76, 2.28
17-Jun-2023 02:40:00, 0.2, 80, 2.41
17-Jun-2023 02:50:00, 0.2, 72, 2.70
17-Jun-2023 03:00:00, 0.2, 67, 2.43
17-Jun-2023 03:10:00, 0.2, 55, 2.40
17-Jun-2023 03:20:00, 0.2, 60, 2.58
17-Jun-2023 03:30:00, 0.2, 50, 2.71
17-Jun-2023 03:40:00, 0.2, 49, 2.71
17-Jun-2023 03:50:00, 0.2, 53, 2.70
17-Jun-2023 04:00:00, 0.2, 60, 2.72
17-Jun-2023 04:10:00, 0.2, 57, 2.41
17-Jun-2023 04:20:00, 0.2, 74, 2.91
17-Jun-2023 04:30:00, 0.2, 79, 2.80
17-Jun-2023 04:40:00, 0.2, 82, 2.59
17-Jun-2023 04:50:00, 0.2, 78, 3.08
17-Jun-2023 05:00:00, 0.2, 74, 3.03
17-Jun-2023 05:10:00, 0.2, 81, 2.96
17-Jun-2023 05:20:00, 0.2, 87, 2.83
17-Jun-2023 05:30:00, 0.2, 75, 2.88
17-Jun-2023 05:40:00, 0.2, 72, 2.72
17-Jun-2023 05:50:00, 0.2, 62, 2.96
17-Jun-2023 06:00:00, 0.2, 76, 3.00
17-Jun-2023 06:10:00, 0.2, 72, 2.96
17-Jun-2023 06:20:00, 0.2, 72, 2.84
17-Jun-2023 06:30:00, 0.1, 59, 2.76
17-Jun-2023 06:40:00, 0.1, 71, 2.64
17-Jun-2023 06:50:00, 0.1, 80, 2.62
17-Jun-2023 07:00:00, 0.1, 89, 2.53
17-Jun-2023 07:10:00, 0.1, 91, 2.79
17-Jun-2023 07:20:00, 0.1, 78, 2.58
17-Jun-2023 07:30:00, 0.1, 75, 2.74
17-Jun-2023 07:40:00, 0.1, 88, 2.48
17-Jun-2023 07:50:00, 0.1, 108, 2.60
17-Jun-2023 08:00:00, 0.1, 96, 2.63
17-Jun-2023 08:10:00, 0.1, 82, 2.50
17-Jun-2023 08:20:00, 0.1, 77, 2.42
17-Jun-2023 08:30:00, 0.1, 68, 4.30
17-Jun-2023 08:40:00, 0.1, 73, 2.41
17-Jun-2023 08:50:00, 0.1, 79, 2.42
17-Jun-2023 09:00:00, 0.1, 84, 4.21
17-Jun-2023 09:10:00, 0.1, 85, 2.60
17-Jun-2023 09:20:00, 0.1, 94, 2.36
17-Jun-2023 09:30:00, 0.1, 112, 2.45
17-Jun-2023 09:40:00, 0.1, 130, 2.32
17-Jun-2023 09:50:00, 0.1, 135, 2.37
17-Jun-2023 10:00:00, 0.1, 122, 2.31
17-Jun-2023 10:10:00, 0.1, 122, 2.20
17-Jun-2023 10:20:00, 0.1, 119, 2.33
17-Jun-2023 10:30:00, 0.1, 117, 2.36
17-Jun-2023 10:40:00, 0.1, 116, 2.08
17-Jun-2023 10:50:00, 0.1, 116, 4.60
17-Jun-2023 11:00:00, 0.1, 116, 4.60
17-Jun-2023 11:10:00, 0.1, 119, 4.57
17-Jun-2023 11:20:00, 0.1, 126, 2.04
17-Jun-2023 11:30:00, 0.1, 122, 2.34
17-Jun-2023 11:40:00, 0.1, 122, 2.00
17-Jun-2023 11:50:00, 0.1, 121, 2.22
17-Jun-2023 12:00:00, 0.1, 128, 2.06
17-Jun-2023 12:10:00, 0.1, 121, 2.28
17-Jun-2023 12:20:00, 0.1, 146, 4.12
17-Jun-2023 12:30:00, 0.1, 255, 2.10
17-Jun-2023 12:40:00, 0.1, 155, 1.99
17-Jun-2023 12:50:00, 0.1, 133, 2.22
17-Jun-2023 13:00:00, 0.1, 128, 3.88
17-Jun-2023 13:10:00, 0.1, 96, 3.88
17-Jun-2023 13:20:00, 0.1, 65, 3.88
17-Jun-2023 13:30:00, 0.0, 113, 3.86
17-Jun-2023 13:40:00, 0.0, 114, 3.81
17-Jun-2023 13:50:00, 0.0, 117, 3.34
17-Jun-2023 14:00:00, 0.0, 115, 2.08
17-Jun-2023 14:10:00, 0.0, 112, 4.10
17-Jun-2023 14:20:00, 0.0, 132, 2.19
17-Jun-2023 14:30:00, 0.1, 226, 3.14
17-Jun-2023 14:40:00, 0.1, 250, 4.04
17-Jun-2023 14:50:00, 0.1, 265, 3.96
17-Jun-2023 15:00:00, 0.0, 233, 4.68
17-Jun-2023 15:10:00, 0.0, 112, 4.68
17-Jun-2023 15:20:00, 0.0, 105, 4.71
17-Jun-2023 15:30:00, 0.0, 100, 4.71
17-Jun-2023 15:40:00, 0.1, 102, 3.26
17-Jun-2023 15:50:00, 0.1, 145, 4.47
17-Jun-2023 16:00:00, 0.1, 133, 4.50
17-Jun-2023 16:10:00, 0.1, 161, 2.83
17-Jun-2023 16:20:00, 0.1, 230, 2.20
17-Jun-2023 16:30:00, 0.0, 205, 4.71
17-Jun-2023 16:40:00, 0.0, 82, 2.05
17-Jun-2023 16:50:00, 0.0, 55, 1.95
17-Jun-2023 17:00:00, 0.0, 79, 4.71
17-Jun-2023 17:10:00, 0.0, 116, 4.60
17-Jun-2023 17:20:00, 0.1, 107, 4.30
17-Jun-2023 17:30:00, 0.1, 90, 4.47
17-Jun-2023 17:40:00, 0.0, 94, 4.57
17-Jun-2023 17:50:00, 0.1, 97, 4.64
17-Jun-2023 18:00:00, 0.1, 95, 4.60
17-Jun-2023 18:10:00, 0.1, 110, 4.60
17-Jun-2023 18:20:00, 0.0, 92, 4.60
17-Jun-2023 18:30:00, 0.0, 40, 1.76
17-Jun-2023 18:40:00, 0.0, 19, 4.57
17-Jun-2023 18:50:00, 0.0, 94, 4.60
17-Jun-2023 19:00:00, 0.0, 356, 4.64
17-Jun-2023 19:10:00, 0.0, 336, 2.98
17-Jun-2023 19:20:00, 0.0, 311, 3.60
17-Jun-2023 19:30:00, 0.0, 307, 3.11
17-Jun-2023 19:40:00, 0.0, 306, 2.84
17-Jun-2023 19:50:00, 0.0, 323, 2.79
17-Jun-2023 20:00:00, 0.0, 339, 4.33
17-Jun-2023 20:10:00, 0.0, 304, 4.57
17-Jun-2023 20:20:00, 0.0, 314, 4.60
17-Jun-2023 20:30:00, 0.1, 276, 1.53
17-Jun-2023 20:40:00, 0.1, 84, 3.93
17-Jun-2023 20:50:00, 0.1, 124, 1.53
17-Jun-2023 21:00:00, 0.1, 95, 4.53
17-Jun-2023 21:10:00, 0.1, 90, 1.56
17-Jun-2023 21:20:00, 0.1, 90, 1.61
17-Jun-2023 21:30:00, 0.1, 90, 1.72
17-Jun-2023 21:40:00, 0.2, 92, 1.82
17-Jun-2023 21:50:00, 0.2, 97, 1.79
17-Jun-2023 22:00:00, 0.2, 93, 1.85
17-Jun-2023 22:10:00, 0.2, 88, 1.86
17-Jun-2023 22:20:00, 0.2, 80, 1.80
17-Jun-2023 22:30:00, 0.2, 69, 2.06
17-Jun-2023 22:40:00, 0.2, 63, 2.11
17-Jun-2023 22:50:00, 0.2, 56, 2.02
17-Jun-2023 23:00:00, 0.2, 53, 2.22
17-Jun-2023 23:10:00, 0.3, 56, 2.28
17-Jun-2023 23:20:00, 0.3, 53, 2.30
17-Jun-2023 23:30:00, 0.2, 46, 2.38
17-Jun-2023 23:40:00, 0.3, 38, 2.45
17-Jun-2023 23:50:00, 0.3, 41, 2.41
18-Jun-2023 00:00:00, 0.3, 48, 2.37
18-Jun-2023 00:10:00, 0.3, 57, 2.63
18-Jun-2023 00:20:00, 0.3, 66, 2.60
18-Jun-2023 00:30:00, 0.3, 67, 2.74
18-Jun-2023 00:40:00, 0.3, 67, 2.58
18-Jun-2023 00:50:00, 0.3, 62, 2.48
18-Jun-2023 01:00:00, 0.3, 59, 2.46
18-Jun-2023 01:10:00, 0.3, 68, 2.54
18-Jun-2023 01:20:00, 0.3, 61, 2.57
18-Jun-2023 01:30:00, 0.3, 66, 2.71
18-Jun-2023 01:40:00, 0.3, 77, 2.69
18-Jun-2023 01:50:00, 0.3, 77, 2.62
18-Jun-2023 02:00:00, 0.4, 77, 2.66
18-Jun-2023 02:10:00, 0.3, 72, 2.72
18-Jun-2023 02:20:00, 0.4, 69, 2.87
18-Jun-2023 02:30:00, 0.4, 54, 2.81
18-Jun-2023 02:40:00, 0.4, 35, 3.09
18-Jun-2023 02:50:00, 0.4, 39, 2.98
18-Jun-2023 03:00:00, 0.4, 49, 2.84
18-Jun-2023 03:10:00, 0.4, 58, 2.94
18-Jun-2023 03:20:00, 0.4, 67, 3.16
18-Jun-2023 03:30:00, 0.4, 74, 3.02
18-Jun-2023 03:40:00, 0.4, 73, 3.09
18-Jun-2023 03:50:00, 0.4, 71, 3.09
18-Jun-2023 04:00:00, 0.5, 69, 3.19
18-Jun-2023 04:10:00, 0.4, 70, 3.19
18-Jun-2023 04:20:00, 0.4, 69, 3.30
18-Jun-2023 04:30:00, 0.4, 68, 3.21
18-Jun-2023 04:40:00, 0.4, 70, 3.28
18-Jun-2023 04:50:00, 0.4, 76, 3.14
18-Jun-2023 05:00:00, 0.4, 79, 3.23
18-Jun-2023 05:10:00, 0.4, 78, 2.96
18-Jun-2023 05:20:00, 0.4, 76, 3.13
18-Jun-2023 05:30:00, 0.4, 73, 3.02
18-Jun-2023 05:40:00, 0.4, 75, 2.98
18-Jun-2023 05:50:00, 0.4, 74, 3.18
18-Jun-2023 06:00:00, 0.4, 76, 3.19
18-Jun-2023 06:10:00, 0.4, 74, 3.18
18-Jun-2023 06:20:00, 0.4, 72, 3.13
18-Jun-2023 06:30:00, 0.4, 72, 2.94
18-Jun-2023 06:40:00, 0.4, 78, 3.09
18-Jun-2023 06:50:00, 0.4, 83, 3.19
18-Jun-2023 07:00:00, 0.4, 85, 3.13
18-Jun-2023 07:10:00, 0.3, 80, 3.03
18-Jun-2023 07:20:00, 0.3, 73, 3.13
18-Jun-2023 07:30:00, 0.3, 63, 2.94
18-Jun-2023 07:40:00, 0.3, 66, 3.11
18-Jun-2023 07:50:00, 0.3, 73, 3.08
18-Jun-2023 08:00:00, 0.3, 73, 3.06
18-Jun-2023 08:10:00, 0.3, 78, 3.09
18-Jun-2023 08:20:00, 0.3, 82, 3.21
18-Jun-2023 08:30:00, 0.3, 86, 2.91
18-Jun-2023 08:40:00, 0.3, 94, 3.05
18-Jun-2023 08:50:00, 0.3, 92, 2.59
18-Jun-2023 09:00:00, 0.3, 91, 3.02
18-Jun-2023 09:10:00, 0.3, 85, 3.14
18-Jun-2023 09:20:00, 0.3, 83, 2.98
18-Jun-2023 09:30:00, 0.3, 88, 3.25
18-Jun-2023 09:40:00, 0.3, 85, 3.02
18-Jun-2023 09:50:00, 0.3, 86, 3.30
18-Jun-2023 10:00:00, 0.3, 94, 3.32
18-Jun-2023 10:10:00, 0.3, 96, 3.18
18-Jun-2023 10:20:00, 0.3, 96, 3.51
18-Jun-2023 10:30:00, 0.3, 95, 3.13
18-Jun-2023 10:40:00, 0.3, 86, 3.14
18-Jun-2023 10:50:00, 0.3, 65, 2.94
18-Jun-2023 11:00:00, 0.3, 62, 2.91
18-Jun-2023 11:10:00, 0.3, 72, 2.97
18-Jun-2023 11:20:00, 0.3, 76, 2.42
18-Jun-2023 11:30:00, 0.3, 77, 2.64
18-Jun-2023 11:40:00, 0.3, 76, 2.69
18-Jun-2023 11:50:00, 0.3, 75, 2.59
18-Jun-2023 12:00:00, 0.3, 73, 3.21
18-Jun-2023 12:10:00, 0.4, 72, 2.67
18-Jun-2023 12:20:00, 0.3, 68, 2.83
18-Jun-2023 12:30:00, 0.3, 63, 2.90
18-Jun-2023 12:40:00, 0.4, 63, 2.97
18-Jun-2023 12:50:00, 0.4, 67, 2.96
18-Jun-2023 13:00:00, 0.4, 72, 3.09
18-Jun-2023 13:10:00, 0.4, 71, 2.97
18-Jun-2023 13:20:00, 0.4, 69, 3.18
18-Jun-2023 13:30:00, 0.4, 69, 2.81
18-Jun-2023 13:40:00, 0.4, 74, 3.03
18-Jun-2023 13:50:00, 0.4, 80, 2.76
18-Jun-2023 14:00:00, 0.5, 84, 3.02
18-Jun-2023 14:10:00, 0.5, 84, 3.03
18-Jun-2023 14:20:00, 0.5, 81, 2.98
18-Jun-2023 14:30:00, 0.5, 83, 2.93
18-Jun-2023 14:40:00, 0.5, 87, 3.19
18-Jun-2023 14:50:00, 0.5, 85, 3.18
18-Jun-2023 15:00:00, 0.5, 82, 3.23
18-Jun-2023 15:10:00, 0.5, 81, 3.30
18-Jun-2023 15:20:00, 0.5, 80, 3.21
18-Jun-2023 15:30:00, 0.5, 78, 3.26
18-Jun-2023 15:40:00, 0.5, 76, 3.19
18-Jun-2023 15:50:00, 0.6, 78, 3.35
18-Jun-2023 16:00:00, 0.6, 84, 3.41
18-Jun-2023 16:10:00, 0.6, 88, 3.26
18-Jun-2023 16:20:00, 0.6, 84, 3.34
18-Jun-2023 16:30:00, 0.5, 79, 3.14
18-Jun-2023 16:40:00, 0.5, 74, 3.67
18-Jun-2023 16:50:00, 0.6, 69, 3.45
18-Jun-2023 17:00:00, 0.5, 69, 3.41
18-Jun-2023 17:10:00, 0.5, 71, 3.86
18-Jun-2023 17:20:00, 0.5, 70, 3.62
18-Jun-2023 17:30:00, 0.5, 67, 3.47
18-Jun-2023 17:40:00, 0.6, 64, 3.56
18-Jun-2023 17:50:00, 0.6, 66, 3.60
18-Jun-2023 18:00:00, 0.6, 69, 3.71
18-Jun-2023 18:10:00, 0.5, 70, 3.39
18-Jun-2023 18:20:00, 0.6, 69, 3.58
18-Jun-2023 18:30:00, 0.6, 70, 3.67
18-Jun-2023 18:40:00, 0.6, 79, 3.64
18-Jun-2023 18:50:00, 0.6, 83, 3.88
18-Jun-2023 19:00:00, 0.5, 79, 4.07
18-Jun-2023 19:10:00, 0.5, 74, 3.67
18-Jun-2023 19:20:00, 0.6, 71, 3.78
18-Jun-2023 19:30:00, 0.5, 66, 3.91
18-Jun-2023 19:40:00, 0.6, 56, 3.93
18-Jun-2023 19:50:00, 0.5, 52, 3.76
18-Jun-2023 20:00:00, 0.6, 61, 3.88
18-Jun-2023 20:10:00, 0.6, 71, 4.15
18-Jun-2023 20:20:00, 0.5, 78, 4.04
18-Jun-2023 20:30:00, 0.5, 77, 3.88
18-Jun-2023 20:40:00, 0.5, 71, 3.73
18-Jun-2023 20:50:00, 0.5, 71, 4.21
18-Jun-2023 21:00:00, 0.5, 77, 3.99
18-Jun-2023 21:10:00, 0.6, 76, 4.04
18-Jun-2023 21:20:00, 0.5, 70, 3.99
18-Jun-2023 21:30:00, 0.5, 64, 3.93
18-Jun-2023 21:40:00, 0.5, 60, 3.99
18-Jun-2023 21:50:00, 0.5, 70, 3.96
18-Jun-2023 22:00:00, 0.5, 75, 3.76
18-Jun-2023 22:10:00, 0.5, 72, 3.88
18-Jun-2023 22:20:00, 0.4, 66, 3.78
18-Jun-2023 22:30:00, 0.5, 63, 4.07
18-Jun-2023 22:40:00, 0.5, 57, 3.91
18-Jun-2023 22:50:00, 0.5, 54, 3.83
18-Jun-2023 23:00:00, 0.5, 59, 4.07
18-Jun-2023 23:10:00, 0.5, 61, 3.93
18-Jun-2023 23:20:00, 0.5, 63, 3.78
18-Jun-2023 23:30:00, 0.5, 61, 3.81
18-Jun-2023 23:40:00, 0.5, 64, 3.81
18-Jun-2023 23:50:00, 0.5, 70, 2.69
19-Jun-2023 00:00:00, 0.5, 74, 3.96
19-Jun-2023 00:10:00, 0.6, 68, 3.58
19-Jun-2023 00:20:00, 0.5, 61, 3.91
19-Jun-2023 00:30:00, 0.6, 58, 4.04
19-Jun-2023 00:40:00, 0.6, 60, 3.86
19-Jun-2023 00:50:00, 0.6, 59, 3.76
19-Jun-2023 01:00:00, 0.6, 53, 3.91
19-Jun-2023 01:10:00, 0.6, 45, 3.62
19-Jun-2023 01:20:00, 0.6, 51, 3.81
19-Jun-2023 01:30:00, 0.5, 59, 4.10
19-Jun-2023 01:40:00, 0.6, 64, 3.81
19-Jun-2023 01:50:00, 0.6, 56, 3.93
19-Jun-2023 02:00:00, 0.6, 50, 3.67
19-Jun-2023 02:10:00, 0.5, 47, 3.86
19-Jun-2023 02:20:00, 0.5, 51, 4.10
19-Jun-2023 02:30:00, 0.5, 58, 3.93
19-Jun-2023 02:40:00, 0.5, 63, 3.99
19-Jun-2023 02:50:00, 0.5, 72, 3.96
19-Jun-2023 03:00:00, 0.4, 71, 3.67
19-Jun-2023 03:10:00, 0.5, 59, 3.78
19-Jun-2023 03:20:00, 0.5, 52, 3.83
19-Jun-2023 03:30:00, 0.5, 48, 3.47
19-Jun-2023 03:40:00, 0.5, 54, 3.60
19-Jun-2023 03:50:00, 0.5, 60, 3.73
19-Jun-2023 04:00:00, 0.4, 68, 3.73
19-Jun-2023 04:10:00, 0.4, 70, 3.69
19-Jun-2023 04:20:00, 0.4, 68, 3.67
19-Jun-2023 04:30:00, 0.4, 65, 3.43
19-Jun-2023 04:40:00, 0.4, 65, 3.81
19-Jun-2023 04:50:00, 0.4, 65, 3.76
19-Jun-2023 05:00:00, 0.4, 63, 3.78
19-Jun-2023 05:10:00, 0.4, 59, 3.67
19-Jun-2023 05:20:00, 0.4, 61, 3.25
19-Jun-2023 05:30:00, 0.4, 65, 3.71
19-Jun-2023 05:40:00, 0.3, 68, 3.58
19-Jun-2023 05:50:00, 0.3, 73, 3.39
19-Jun-2023 06:00:00, 0.3, 80, 3.69
19-Jun-2023 06:10:00, 0.3, 83, 3.54
19-Jun-2023 06:20:00, 0.3, 92, 3.64
19-Jun-2023 06:30:00, 0.3, 97, 3.39
19-Jun-2023 06:40:00, 0.3, 96, 3.67
